doc_id	mot	tf*idf
72938	tomber	2.513217600067939
76210	fragilité	2.513217600067939
67389	epsetein	2.513217600067939
72629	framatome	2.513217600067939
72934	délectrons	2.513217600067939
73882	formé	2.513217600067939
69177	structurantes	2.513217600067939
67940	ergothérapeutes	2.513217600067939
73875	tombé	2.513217600067939
73876	fera	2.513217600067939
67798	toile	2.513217600067939
76213	décor	2.513217600067939
68881	feynman	2.513217600067939
71836	dutilisateurs	2.513217600067939
73687	duval	2.513217600067939
71614	finalise	2.513217600067939
69178	fournie	2.513217600067939
68279	duvernois	2.513217600067939
68887	dynamiquement	2.513217600067939
68643	euphorique	2.513217600067939
69541	dynamisme	2.513217600067939
70161	dut	2.513217600067939
74453	dysfonctionnements	2.513217600067939
67939	eumetsat	2.513217600067939
68646	dyskinésie	2.513217600067939
69179	etudiants	2.513217600067939
71621	etre	2.513217600067939
68642	etpsmr	2.513217600067939
73685	stagiaire	2.513217600067939
73183	etienne	2.513217600067939
75459	dyslipidémie	2.513217600067939
73184	dysfonctions	2.513217600067939
72940	géochimiste	2.513217600067939
67386	dusure	2.513217600067939
73186	finaliser	2.513217600067939
70745	géologues	2.513217600067939
69821	eurocentriste	2.513217600067939
68638	exawatt	2.513217600067939
72630	durait	2.513217600067939
68280	durcisseurs	2.513217600067939
75458	dure	2.513217600067939
67801	durgences	2.513217600067939
69819	during	2.513217600067939
69178	géologique	2.513217600067939
70162	géolocalisés	2.513217600067939
76208	géolocalisation	2.513217600067939
73684	dus	2.513217600067939
75065	stades	2.513217600067939
75063	dusages	2.513217600067939
73434	géodésiens	2.513217600067939
73434	géodésie	2.513217600067939
67385	dusines	2.513217600067939
69540	finir	2.513217600067939
70162	géoconcept	2.513217600067939
75458	ethiopie	2.513217600067939
73877	dur	2.513217600067939
68385	etatrégion	2.513217600067939
72113	etablissement	2.513217600067939
72115	firmes	2.513217600067939
69182	estimée	2.513217600067939
 12 j	estimé	2.513217600067939
73182	synthèses	2.513217600067939
71612	estimetelle	2.513217600067939
70165	touristiques	2.513217600067939
69535	touristique	2.513217600067939
70916	touristes	2.513217600067939
68881	technolgy	2.513217600067939
67385	estimer	2.513217600067939
74752	fou	2.513217600067939
69534	débuteront	2.513217600067939
67068	tourin	2.513217600067939
73434	tourbillons	2.513217600067939
75457	décalage	2.513217600067939
72399	décantation	2.513217600067939
69182	génétiquement	2.513217600067939
69533	estimation	2.513217600067939
72935	estimations	2.513217600067939
69537	estivale	2.513217600067939
75457	fip	2.513217600067939
74450	tournante	2.513217600067939
70917	esturgeons	2.513217600067939
75066	toursminute	2.513217600067939
75792	débarrassons	2.513217600067939
70917	esturgeon	2.513217600067939
73683	finira	2.513217600067939
76210	tournés	2.513217600067939
75465	débattront	2.513217600067939
68638	tournis	2.513217600067939
70917	estuaires	2.513217600067939
70162	géo	2.513217600067939
68280	tournilhac	2.513217600067939
70917	estuaire	2.513217600067939
68885	finis	2.513217600067939
67554	standalone	2.513217600067939
68640	standard	2.513217600067939
67804	débattu	2.513217600067939
69177	débris	2.513217600067939
69185	estp	2.513217600067939
68638	exawattzetawatt	2.513217600067939
71357	etat	2.513217600067939
75794	géométrie	2.513217600067939
73431	syphilitique	2.513217600067939
70426	géométries	2.513217600067939
67071	evaluation	2.513217600067939
69811	dozone	2.513217600067939
74455	drastiques	2.513217600067939
71361	dresde	2.513217600067939
71357	dressage	2.513217600067939
75795	finaux	2.513217600067939
71359	systeme	2.513217600067939
73182	finançant	2.513217600067939
72393	fournaison	2.513217600067939
68646	financée	2.513217600067939
71614	drire	2.513217600067939
69178	driven	2.513217600067939
70162	foules	2.513217600067939
67801	examen	2.513217600067939
67940	sysiass	2.513217600067939
76515	eustache	2.513217600067939
75063	eurêka	2.513217600067939
70916	drobinski	2.513217600067939
73182	dressetil	2.513217600067939
73876	doyen	2.513217600067939
68386	foundation	2.513217600067939
68389	habitat	2.513217600067939
68388	exacerbée	2.513217600067939
68277	ex	2.513217600067939
73878	fouriergrenoble	2.513217600067939
73182	doutil	2.513217600067939
67939	doutremer	2.513217600067939
68643	habituées	2.513217600067939
68887	habituellement	2.513217600067939
69177	habituelle	2.513217600067939
73432	habitent	2.513217600067939
72631	spécifiquement	2.513217600067939
67794	habite	2.513217600067939
67387	fourieruniversité	2.513217600067939
68881	evoquant	2.513217600067939
67554	finesse	2.513217600067939
72633	fingerprint	2.513217600067939
67387	evolutive	2.513217600067939
68276	fourmillant	2.513217600067939
75459	finement	2.513217600067939
70422	douée	2.513217600067939
71621	habitant	2.513217600067939
74173	habenstein	2.513217600067939
69178	eurotrans	2.513217600067939
68386	eurohorcs	2.513217600067939
69537	sseb	2.513217600067939
67068	duflo	2.513217600067939
73182	dulm	2.513217600067939
68884	stabilisation	2.513217600067939
67558	stabilise	2.513217600067939
71835	foudre	2.513217600067939
75458	dunes	2.513217600067939
67068	dunique	2.513217600067939
71357	dunivers	2.513217600067939
74175	duniversité	2.513217600067939
67558	stabilisent	2.513217600067939
68643	gérante	2.513217600067939
75063	gérant	2.513217600067939
74752	dunod	2.513217600067939
72392	dup1	2.513217600067939
69818	géothermale	2.513217600067939
69181	géophysiques	2.513217600067939
67942	géophysiciens	2.513217600067939
75067	géométriques	2.513217600067939
67945	srl	2.513217600067939
75796	stands	2.513217600067939
76514	ductilité	2.513217600067939
72632	ducrot	2.513217600067939
73683	fouilles	2.513217600067939
72932	gödel	2.513217600067939
73688	gêné	2.513217600067939
68274	droits	2.513217600067939
74452	sysfera	2.513217600067939
74746	financeurs	2.513217600067939
74746	gérontologie	2.513217600067939
68277	gérontechnologies	2.513217600067939
70916	dropsondes	2.513217600067939
69816	dryade	2.513217600067939
76515	dsciences	2.513217600067939
73185	dsf	2.513217600067939
70918	dsm	2.513217600067939
75463	dsmenergie	2.513217600067939
74746	gériatrie	2.513217600067939
67794	spéculateur	2.513217600067939
67557	finance	2.513217600067939
68386	syrota	2.513217600067939
68881	tousse	2.513217600067939
67939	sriharikota	2.513217600067939
76209	symbolisé	2.513217600067939
71363	décarboner	2.513217600067939
76207	décelables	2.513217600067939
76210	tough	2.513217600067939
70162	touchés	2.513217600067939
73431	fidèles	2.513217600067939
68881	fiction	2.513217600067939
73184	exemplaire	2.513217600067939
 12 j	fichiers	2.513217600067939
69821	fortiori	2.513217600067939
75791	touché	2.513217600067939
67554	stmicroelectronics	2.513217600067939
72629	touches	2.513217600067939
70743	fixées	2.513217600067939
69813	fièvre	2.513217600067939
74171	découler	2.513217600067939
69813	fièvres	2.513217600067939
70420	génotypage	2.513217600067939
71843	génomes	2.513217600067939
72392	découpe	2.513217600067939
75458	exercée	2.513217600067939
69539	stockent	2.513217600067939
68274	stipule	2.513217600067939
76511	découle	2.513217600067939
69534	stimuli	2.513217600067939
68386	esrc	2.513217600067939
67556	syndromiques	2.513217600067939
71845	décoextraction	2.513217600067939
71841	décole	2.513217600067939
71614	steve	2.513217600067939
76210	stevenson	2.513217600067939
75457	sti2d	2.513217600067939
74750	décollés	2.513217600067939
75457	esr	2.513217600067939
73879	fieldprogrammable	2.513217600067939
76210	stiff	2.513217600067939
68882	décomposer	2.513217600067939
72392	décontamination	2.513217600067939
76513	décoproduits	2.513217600067939
74449	décoration	2.513217600067939
76206	décortiquer	2.513217600067939
73182	décortiqués	2.513217600067939
 12 j	décosystème	2.513217600067939
72635	field	2.513217600067939
72116	génique	2.513217600067939
70751	forums	2.513217600067939
73683	flamme	2.513217600067939
69184	stockée	2.513217600067939
74173	symptômes	2.513217600067939
75065	stoppée	2.513217600067939
74173	strains	2.513217600067939
68638	géniale	2.513217600067939
75463	géantes	2.513217600067939
74167	exhaustif	2.513217600067939
68386	esf	2.513217600067939
75457	décroître	2.513217600067939
74453	synapcell	2.513217600067939
74450	escuela	2.513217600067939
 12 j	escient	2.513217600067939
69183	escherichia	2.513217600067939
74748	décrypté	2.513217600067939
71835	symphonie	2.513217600067939
73877	flavescence	2.513217600067939
74176	décryptées	2.513217600067939
70169	ffie	2.513217600067939
74167	décrète	2.513217600067939
74752	escoffier	2.513217600067939
68883	stopper	2.513217600067939
68882	esnouf	2.513217600067939
72932	décrivain	2.513217600067939
67554	découpées	2.513217600067939
73881	découter	2.513217600067939
75065	espérance	2.513217600067939
74168	découverts	2.513217600067939
72933	géniaux	2.513217600067939
67937	découvrent	2.513217600067939
67068	totalisent	2.513217600067939
68390	exerçait	2.513217600067939
74454	totales	2.513217600067939
75792	stockés	2.513217600067939
73882	exerçant	2.513217600067939
74752	découvrirez	2.513217600067939
67068	espci	2.513217600067939
67794	décrire	2.513217600067939
70167	flash	2.513217600067939
67383	espagnole	2.513217600067939
75067	fibrée	2.513217600067939
74173	fibrillaires	2.513217600067939
70918	fibreuses	2.513217600067939
74747	fiche	2.513217600067939
67556	fos	2.513217600067939
71845	décoconception	2.513217600067939
75461	déclore	2.513217600067939
71618	générique	2.513217600067939
67389	excitateurs	2.513217600067939
68886	states	2.513217600067939
67798	statines	2.513217600067939
75067	déchantillon	2.513217600067939
73183	déchantillonnage	2.513217600067939
67068	déchantillonner	2.513217600067939
74168	déchelle	2.513217600067939
70424	fourniront	2.513217600067939
70917	station	2.513217600067939
72933	déchiffrer	2.513217600067939
76510	stationné	2.513217600067939
75464	déchirure	2.513217600067939
76508	décho	2.513217600067939
70165	stations	2.513217600067939
74167	exclu	2.513217600067939
72629	décident	2.513217600067939
70162	décideur	2.513217600067939
74745	stationnaires	2.513217600067939
69540	filmé	2.513217600067939
70420	filmées	2.513217600067939
67937	décernée	2.513217600067939
69539	décelé	2.513217600067939
74450	excellente	2.513217600067939
71836	excellentes	2.513217600067939
69536	staps	2.513217600067939
67938	fossilisation	2.513217600067939
67068	esther	2.513217600067939
75459	ester	2.513217600067939
75466	start	2.513217600067939
67390	générés	2.513217600067939
68884	décentralisée	2.513217600067939
68644	toulousecnrs	2.513217600067939
68278	fossiles	2.513217600067939
75792	estelle	2.513217600067939
67068	décernait	2.513217600067939
67937	décerne	2.513217600067939
72399	générée	2.513217600067939
73435	décernent	2.513217600067939
67937	décerner	2.513217600067939
69534	excessive	2.513217600067939
73688	toulonvar	2.513217600067939
68882	essoufflement	2.513217600067939
73434	essor	2.513217600067939
69184	décidément	2.513217600067939
73683	déclenchant	2.513217600067939
67937	déclenche	2.513217600067939
67804	syngenta	2.513217600067939
70744	figures	2.513217600067939
67800	fixant	2.513217600067939
71835	généraliser	2.513217600067939
72932	essayonsnous	2.513217600067939
73879	fpga	2.513217600067939
71835	fixe	2.513217600067939
73434	déclencheur	2.513217600067939
69811	déclenché	2.513217600067939
67937	figurent	2.513217600067939
74449	déclin	2.513217600067939
72630	décliné	2.513217600067939
73687	essaimage	2.513217600067939
72119	fixer	2.513217600067939
68383	déclinée	2.513217600067939
70916	déclinées	2.513217600067939
68279	figurait	2.513217600067939
75463	fp7	2.513217600067939
70426	décarbonée	2.513217600067939
70424	foyer	2.513217600067939
69179	filament	2.513217600067939
68883	décimètre	2.513217600067939
70917	décisif	2.513217600067939
72933	décisives	2.513217600067939
71618	fournissent	2.513217600067939
67796	fournisseur	2.513217600067939
74168	générant	2.513217600067939
72636	fille	2.513217600067939
68646	déclarent	2.513217600067939
73684	filiales	2.513217600067939
67794	déclarentils	2.513217600067939
72932	file	2.513217600067939
67796	essentielle	2.513217600067939
67941	exclusivité	2.513217600067939
69819	synthesis	2.513217600067939
72932	déclaretelle	2.513217600067939
68389	excède	2.513217600067939
76210	fours	2.513217600067939
69814	essence	2.513217600067939
68281	essca	2.513217600067939
67939	déclarés	2.513217600067939
74449	démarrent	2.513217600067939
74171	enregistrer	2.513217600067939
70747	greffé	2.513217600067939
67942	electromagnetic	2.513217600067939
73882	gars	2.513217600067939
72932	gardent	2.513217600067939
67945	fontainebleau	2.513217600067939
67068	tactiles	2.513217600067939
69818	tenerrdis	2.513217600067939
70916	gard	2.513217600067939
72632	tarses	2.513217600067939
67938	tendre	2.513217600067939
68881	electro	2.513217600067939
68885	fromsante	2.513217600067939
68387	tendent	2.513217600067939
73186	elektronensynchrotron	2.513217600067939
75789	extratropiques	2.513217600067939
72397	extrapole	2.513217600067939
74168	extrapolation	2.513217600067939
68393	suivront	2.513217600067939
69177	element	2.513217600067939
69177	elementest	2.513217600067939
75066	tarn	2.513217600067939
75066	tarnetgaronne	2.513217600067939
70421	fontenayauxroses	2.513217600067939
68887	gastrointestinal	2.513217600067939
69816	teneurs	2.513217600067939
67390	tentatives	2.513217600067939
73182	tentant	2.513217600067939
75793	elaboré	2.513217600067939
73431	entiers	2.513217600067939
74173	gath	2.513217600067939
71358	elc2	2.513217600067939
67558	tensioactive	2.513217600067939
67558	tensioactifs	2.513217600067939
68390	fonctionnalisation	2.513217600067939
67797	fonctionnalités	2.513217600067939
68889	tablesrondes	2.513217600067939
73683	exécuter	2.513217600067939
75069	elderly	2.513217600067939
75460	gastronomes	2.513217600067939
74450	fonctionnel	2.513217600067939
71616	extrémités	2.513217600067939
73433	eldorado	2.513217600067939
73876	tactile	2.513217600067939
69184	gastrointestinale	2.513217600067939
70421	enthousiastes	2.513217600067939
68884	electrique	2.513217600067939
73186	elements	2.513217600067939
72932	einstein	2.513217600067939
69819	elin	2.513217600067939
75790	elisabeth	2.513217600067939
67943	exotiques	2.513217600067939
74752	entendu	2.513217600067939
76508	entendre	2.513217600067939
76508	embarquer	2.513217600067939
67071	garanti	2.513217600067939
72932	entendais	2.513217600067939
75071	embarquésobjets	2.513217600067939
73685	embauche	2.513217600067939
70166	externalisée	2.513217600067939
75065	exoseo	2.513217600067939
74454	entamés	2.513217600067939
75464	gants	2.513217600067939
74172	entamera	2.513217600067939
68392	entamer	2.513217600067939
73183	embl	2.513217600067939
72397	embouchures	2.513217600067939
73684	embryon	2.513217600067939
72630	tardé	2.513217600067939
72629	emirats	2.513217600067939
67942	emissions	2.513217600067939
74752	expérimente	2.513217600067939
68279	garanties	2.513217600067939
70165	embarquent	2.513217600067939
69177	embarque	2.513217600067939
72115	tend	2.513217600067939
72933	tenant	2.513217600067939
72630	extraites	2.513217600067939
76210	tenaces	2.513217600067939
67804	elo	2.513217600067939
72629	tempête	2.513217600067939
67388	extraite	2.513217600067939
73878	existerait	2.513217600067939
72634	fontaine	2.513217600067939
75789	tempérées	2.513217600067939
69816	tempéré	2.513217600067939
69177	exomars	2.513217600067939
67068	front	2.513217600067939
69814	frontend	2.513217600067939
74746	elova	2.513217600067939
68273	garantissait	2.513217600067939
73683	embarcation	2.513217600067939
72632	frotte	2.513217600067939
72396	fructueux	2.513217600067939
76207	garantis	2.513217600067939
76513	garantira	2.513217600067939
69177	elisa	2.513217600067939
72122	emm	2.513217600067939
72631	eile	2.513217600067939
73435	eyeop1	2.513217600067939
76513	fablab	2.513217600067939
70915	edwige	2.513217600067939
69811	geoss	2.513217600067939
68275	geoinformation	2.513217600067939
72635	effect	2.513217600067939
72629	survienne	2.513217600067939
71837	foll	2.513217600067939
68279	geodata	2.513217600067939
69178	genérateur	2.513217600067939
67942	entourent	2.513217600067939
74169	effective	2.513217600067939
75068	fab	2.513217600067939
76206	effectuait	2.513217600067939
67938	gentille	2.513217600067939
71614	genou	2.513217600067939
68881	effectuant	2.513217600067939
67937	suivaient	2.513217600067939
71620	genopole	2.513217600067939
67068	gennes	2.513217600067939
70421	effectue	2.513217600067939
71357	foncier	2.513217600067939
72935	edrip	2.513217600067939
72935	edmond	2.513217600067939
73880	edimbourg	2.513217600067939
70162	entrants	2.513217600067939
75791	gibaru	2.513217600067939
74171	t2	2.513217600067939
76206	gewurztraminer	2.513217600067939
76511	tabagisme	2.513217600067939
76510	gestionnaire	2.513217600067939
72114	fabriquant	2.513217600067939
68387	gestation	2.513217600067939
70922	foisles	2.513217600067939
75066	gers	2.513217600067939
73684	germé	2.513217600067939
69182	foliaire	2.513217600067939
67385	ecosym	2.513217600067939
72392	germinet	2.513217600067939
67800	germination	2.513217600067939
68643	germes	2.513217600067939
67071	ecotechnologies	2.513217600067939
73683	germe	2.513217600067939
70744	ecrire	2.513217600067939
72632	eddy	2.513217600067939
74745	edge	2.513217600067939
72396	f2c	2.513217600067939
68383	eiffel	2.513217600067939
72932	existera	2.513217600067939
70424	effectuera	2.513217600067939
74450	gdf	2.513217600067939
72119	f	2.513217600067939
73883	gcn	2.513217600067939
73185	eggenergy	2.513217600067939
67794	surexploitation	2.513217600067939
72121	gazéification	2.513217600067939
74450	gazoducs	2.513217600067939
76213	tas	2.513217600067939
72629	forceps	2.513217600067939
69817	geapsi	2.513217600067939
70426	gazeux	2.513217600067939
72394	ego	2.513217600067939
74745	gazeuses	2.513217600067939
68881	gazeuse	2.513217600067939
67392	suivies	2.513217600067939
67938	eyrolles	2.513217600067939
73683	egypte	2.513217600067939
69819	egyptiens	2.513217600067939
70421	eh	2.513217600067939
72113	suivons	2.513217600067939
67556	egly	2.513217600067939
68883	suiveur	2.513217600067939
69185	suivent	2.513217600067939
67938	effrénée	2.513217600067939
76510	generis	2.513217600067939
69179	generation	2.513217600067939
70420	effectuerons	2.513217600067939
75457	effectueront	2.513217600067939
69180	tata	2.513217600067939
73688	survenus	2.513217600067939
67938	entité	2.513217600067939
74745	general	2.513217600067939
69535	effervescence	2.513217600067939
73189	surclasse	2.513217600067939
69178	genepi3c	2.513217600067939
74452	teraoctets	2.513217600067939
68276	tequi	2.513217600067939
71617	efficientes	2.513217600067939
70162	gendarmerie	2.513217600067939
71840	genay	2.513217600067939
70169	effinergie	2.513217600067939
69538	effluents	2.513217600067939
74173	gemma	2.513217600067939
70162	tableaux	2.513217600067939
76206	gelés	2.513217600067939
68275	genet	2.513217600067939
68887	entraînera	2.513217600067939
69541	tailles	2.513217600067939
73884	emm2013	2.513217600067939
70922	endommagé	2.513217600067939
73431	endommagée	2.513217600067939
68387	endroits	2.513217600067939
67388	supports	2.513217600067939
67389	supposaient	2.513217600067939
67390	supposant	2.513217600067939
69185	ensaplv	2.513217600067939
69814	surmonter	2.513217600067939
73431	gabarit	2.513217600067939
68393	surnommée	2.513217600067939
75792	tantale	2.513217600067939
72117	tapissant	2.513217600067939
70916	für	2.513217600067939
72932	surhumains	2.513217600067939
67942	taranis	2.513217600067939
72932	enrichissants	2.513217600067939
73685	expiration	2.513217600067939
72631	supposer	2.513217600067939
68882	supputons	2.513217600067939
71362	energétiques	2.513217600067939
68391	surmonte	2.513217600067939
72629	expertspartenaires	2.513217600067939
68887	endocriniens	2.513217600067939
73684	gabonais	2.513217600067939
68884	supplément	2.513217600067939
73187	gageure	2.513217600067939
69819	gael	2.513217600067939
73882	gadzartz	2.513217600067939
71357	encouragés	2.513217600067939
67802	endocells	2.513217600067939
70163	supplémentaires	2.513217600067939
72399	ensembliers	2.513217600067939
67386	telit	2.513217600067939
72397	exploite	2.513217600067939
71621	fuir	2.513217600067939
69543	expertes	2.513217600067939
69538	exploitations	2.513217600067939
69819	fondu	2.513217600067939
72397	exploitable	2.513217600067939
74170	exploit	2.513217600067939
73184	supplémentant	2.513217600067939
69539	gadella	2.513217600067939
76206	enseigner	2.513217600067939
67389	fondamentales	2.513217600067939
73684	gabonaise	2.513217600067939
72932	surgissent	2.513217600067939
70917	suppléer	2.513217600067939
67943	supraconducteur	2.513217600067939
74167	temporaire	2.513217600067939
67385	fumées	2.513217600067939
74172	fédérateurs	2.513217600067939
74173	functional	2.513217600067939
70918	enlever	2.513217600067939
69180	fundamental	2.513217600067939
68387	fécondation	2.513217600067939
73875	fondatrices	2.513217600067939
72935	funds	2.513217600067939
76510	enregistrés	2.513217600067939
76211	enrichissant	2.513217600067939
72395	explicites	2.513217600067939
75457	explication	2.513217600067939
74168	fusionner	2.513217600067939
67941	quhercule	2.513217600067939
74168	fusionnant	2.513217600067939
73185	tellement	2.513217600067939
75462	fusible	2.513217600067939
74167	fuselage	2.513217600067939
74744	furtives	2.513217600067939
67389	enregistrements	2.513217600067939
68385	surfaciques	2.513217600067939
70918	enkiheh	2.513217600067939
72937	fédératrice	2.513217600067939
68885	enils	2.513217600067939
71357	supranational	2.513217600067939
69184	expliquerait	2.513217600067939
69536	engage	2.513217600067939
71837	engagement	2.513217600067939
74449	engagé	2.513217600067939
68646	supranucléaire	2.513217600067939
71614	surgical	2.513217600067939
71840	engendrera	2.513217600067939
76509	fêtera	2.513217600067939
72114	tellure	2.513217600067939
70165	engin	2.513217600067939
69542	fêter	2.513217600067939
73431	fémur	2.513217600067939
74172	surgi	2.513217600067939
67945	engineering	2.513217600067939
70744	surfer	2.513217600067939
67385	engrais	2.513217600067939
67795	engref	2.513217600067939
72629	félicitetil	2.513217600067939
72119	engrenages	2.513217600067939
67388	enil	2.513217600067939
70167	supramoléculaire	2.513217600067939
70421	tailleurs	2.513217600067939
67941	supervise	2.513217600067939
75067	encombrante	2.513217600067939
68886	empreintes	2.513217600067939
73186	galaxie	2.513217600067939
67937	gairdner	2.513217600067939
69184	expriment	2.513217600067939
69179	expresso	2.513217600067939
68275	emprunt	2.513217600067939
67942	exposés	2.513217600067939
72116	exposée	2.513217600067939
73875	empruntent	2.513217600067939
70424	emportera	2.513217600067939
76212	exposé	2.513217600067939
73183	emprunter	2.513217600067939
67385	entament	2.513217600067939
72629	frémissements	2.513217600067939
73190	exposera	2.513217600067939
75065	empêchant	2.513217600067939
70747	empêcher	2.513217600067939
74168	fonctionnera	2.513217600067939
72933	sunir	2.513217600067939
73185	sunlabob	2.513217600067939
75065	tardivement	2.513217600067939
